window_0,window_1,window_2,predicted_cluster,title,gross,genre,year,delta_target,sent_target
-0.645010396307,-0.396082716767,0.768408254161,3.0,American-Graffiti,"$115,000,000","[u'Comedy', u'Drama', u'Music']",1973.0,0,1
-0.396667697063,0.508694923421,-0.734274115246,0.0,American-History-X,"$6,712,241","[u'Crime', u'Drama']",1998.0,1,0
-0.195062431589,-0.18561013575,0.114235274469,3.0,American-Hustle,"$150,117,807","[u'Crime', u'Drama']",2013.0,0,0
-0.822854449551,0.330429685761,-0.630865283364,0.0,American-Madness,,"[u'Crime', u'Thriller']",2017.0,1,1
-0.043280347205,0.601573941365,0.108348675428,3.0,American-Outlaws,"$13,264,986","[u'Action', u'Western']",2001.0,0,1
-0.710128358898,2.09426964913,-2.01040375011,0.0,American-Pie,"$101,736,215",[u'Comedy'],1999.0,1,1
-0.524664920155,0.0491322613524,0.010514891113,3.0,"American-President,-The","$65,000,000","[u'Comedy', u'Drama', u'Romance']",1995.0,0,1
0.416573015049,-0.596137985704,0.367407280803,1.0,American-Psycho,"$15,047,419","[u'Crime', u'Drama']",2000.0,1,1
-1.0143252286,-0.451098820596,0.549639356242,3.0,American-Shaolin-King-of-Kickboxers-II,,[u'Action'],1991.0,0,1
2.4250264232,-0.780783029324,-0.411994190637,2.0,American-Splendor,"$6,003,587","[u'Biography', u'Comedy', u'Drama']",2003.0,1,1
-0.416141897662,0.244611364822,-0.123177010114,3.0,American-Werewolf-in-London,,"[u'Comedy', u'Horror']",1981.0,0,0
-1.42006006072,-2.04723278745,1.25436523657,1.0,"Amityville-Asylum,-The",,[u'Horror'],2013.0,1,1
2.7064077593,-1.72825907948,0.203850640222,1.0,Amour,"$225,377","[u'Drama', u'Romance']",2012.0,0,0
1.43001581176,-0.685602085845,-1.22391140594,2.0,An-Education,"$12,574,715",[u'Drama'],2009.0,1,1
2.01164548479,-0.127672895756,0.117670855832,2.0,Analyze-Tha,"$32,122,249","[u'Comedy', u'Crime']",2002.0,0,1
-0.427651333224,1.49645254639,-0.236574029338,0.0,Analyze-This,"$106,694,016","[u'Comedy', u'Crime']",1999.0,0,1
0.0707126406671,0.469467832691,-2.45294951262,0.0,Anastasia,"$58,297,830","[u'Animation', u'Adventure', u'Drama', u'Family', u'Fantasy', u'Musical', u'Mystery', u'Romance']",1997.0,1,1
-0.406887754166,-1.04235024919,1.253789848,1.0,Angel-Eyes,"$24,044,532","[u'Drama', u'Romance']",2001.0,0,1
0.309581811163,-0.537183839137,-0.0870285927274,2.0,Angels-&-Demons,"$133,375,846","[u'Mystery', u'Thriller']",2009.0,1,1
-0.0200234563574,0.192649121546,-0.732787710164,2.0,Anna-Karenina,"$12,802,907","[u'Drama', u'Romance']",2012.0,1,1
0.367045319684,0.442817327897,0.234754164975,3.0,Annie-Ha,"$39,200,000","[u'Comedy', u'Romance']",1977.0,1,1
0.706818039209,-2.30336231025,3.94739163378,1.0,"Anniversary-Party,-The","$4,013,506","[u'Comedy', u'Drama', u'Romance']",2001.0,0,1
0.641575056658,-0.632590758491,-0.801227258339,2.0,Anonymous,,"[u'Crime', u'Drama', u'Thriller']",2016.0,0,1
-0.746427530501,-0.337672378708,0.0582065514631,3.0,Antitrus,"$10,965,209","[u'Action', u'Crime', u'Drama', u'Thriller']",2001.0,1,1
-0.0575666163853,0.270097947783,-0.276691463759,3.0,Antz,"$90,646,554","[u'Animation', u'Adventure', u'Comedy', u'Family']",1998.0,1,1
0.33719837789,-0.747707842546,0.0930627751259,1.0,Apocalypse-Now,"$78,800,000","[u'Drama', u'War']",1979.0,0,1
0.663194154806,-0.737753762061,-0.796334352838,2.0,April-Fool's-Day,"$12,947,763","[u'Horror', u'Mystery']",1986.0,1,1
-1.20867389152,2.23739392252,-2.83520727247,0.0,Apt-Pupi,"$8,838,938","[u'Crime', u'Drama', u'Thriller']",1998.0,1,1
-1.20624606833,1.09768133078,-1.62958620171,0.0,Arbitrage,"$7,918,283","[u'Drama', u'Thriller']",2012.0,1,1
-0.879486797383,0.204855007223,0.105849857399,3.0,Arcade,,"[u'Horror', u'Sci-Fi']",1993.0,1,0
1.75483759415,-1.04308130541,-0.031780845702,1.0,Arctic-Blue,,"[u'Action', u'Thriller']",1993.0,1,0
0.415810944982,0.0269614517411,-0.0386023870383,2.0,Argo,"$136,019,448","[u'Biography', u'Drama', u'History', u'Thriller']",2012.0,0,0
-0.503332950441,0.701549664962,-1.16598373259,0.0,Armageddon,"$201,573,391","[u'Action', u'Adventure', u'Sci-Fi', u'Thriller']",1998.0,1,1
-0.570200060484,-0.708159070509,-2.15588804479,2.0,Army-of-Darkness,"$11,501,093","[u'Comedy', u'Fantasy', u'Horror']",1992.0,1,0
-0.572668197146,0.0512176687182,0.00573020334331,3.0,Arsenic-and-Old-Lace,,"[u'Comedy', u'Crime', u'Thriller']",1944.0,0,1
0.870873942333,-0.657831279942,-0.183372879961,2.0,Arthur,"$95,461,682","[u'Comedy', u'Romance']",1981.0,1,1
-1.09561516999,1.7916124009,-0.228946932736,0.0,"Artist,-The","$44,667,095","[u'Comedy', u'Drama', u'Romance']",2011.0,0,0
-0.037042599793,-1.30991912001,1.40318614219,1.0,As-Good-As-It-Gets,"$147,637,474","[u'Comedy', u'Drama', u'Romance']",1997.0,1,1
-0.651859931342,-0.199979878589,1.31262945906,3.0,Assassins,"$30,306,268","[u'Action', u'Crime', u'Thriller']",1995.0,1,1
0.0486311884163,0.100194472033,0.402643476774,3.0,"Assignment,-The",,"[u'Action', u'Crime', u'Thriller']",2016.0,0,1
0.54113024206,0.061204797413,0.727860015525,3.0,August-Osage-County,"$37,738,400",[u'Drama'],2013.0,0,1
-0.631040196292,3.51083465795,-4.2482118534,0.0,Austin-Powers---International-Man-of-Mystery,"$53,868,030","[u'Comedy', u'Crime']",1997.0,0,0
4.60451786538,-2.87491997971,1.47144387778,1.0,Austin-Powers---The-Spy-Who-Shagged-Me,"$205,399,422","[u'Action', u'Adventure', u'Comedy', u'Crime']",1999.0,0,0
0.633228193118,0.720745233036,-1.24885824415,2.0,Authors-Anonymous,,[u'Comedy'],2014.0,0,1
-0.682230361575,-0.850388281755,0.933218667272,3.0,Autumn-in-New-York,"$37,752,931","[u'Drama', u'Romance']",2000.0,0,1
-0.0463728047896,0.556898504022,-0.322660492095,3.0,Avatar,"$760,505,847","[u'Action', u'Adventure', u'Fantasy', u'Sci-Fi']",2009.0,1,1
-0.116815904371,1.24466371259,-1.42720563839,0.0,"Avengers,-The-(2012)","$623,279,547","[u'Action', u'Sci-Fi']",2012.0,1,1
0.6998115719,-0.596582582243,0.00631816370207,2.0,"Avengers,-The","$623,279,547","[u'Action', u'Sci-Fi']",2012.0,1,1
1.25121978914,-0.748956802554,0.397422702334,1.0,"Avventura,-L'-(The-Adventure)",,[u'Documentary'],2001.0,0,1
1.04193008897,-0.906170572749,0.764002386999,1.0,Awakenings,"$52,096,475","[u'Biography', u'Drama']",1990.0,1,1
-0.421097597441,-0.889173304764,1.21446163075,1.0,Babe,"$66,600,000","[u'Comedy', u'Drama', u'Family']",1995.0,0,0
2.14833648857,-1.56775492668,-0.103407482412,1.0,"Bachelor-Party,-The","$38,400,000",[u'Comedy'],1984.0,0,0
0.36062076426,-0.0739879352625,0.492262582534,3.0,Bachelor-Party,"$38,400,000",[u'Comedy'],1984.0,0,1
-0.480196518761,1.81722278982,-0.33562947754,0.0,"Back-up-Plan,-The","$37,481,242","[u'Comedy', u'Romance']",2010.0,0,1
-0.312397968583,0.476892582864,0.512300202436,3.0,Backdraf,"$77,868,585","[u'Action', u'Crime', u'Drama', u'Mystery', u'Thriller']",1991.0,0,1
-0.575456337734,0.932348352006,-1.50106537292,0.0,Bad-Boys,"$65,807,024","[u'Action', u'Comedy', u'Crime', u'Drama', u'Thriller']",1995.0,1,0
-0.560751333374,2.74829884798,-1.65588352291,0.0,Bad-Country,,"[u'Action', u'Crime', u'Drama', u'Mystery', u'Thriller']",2014.0,0,0
-0.582917581393,0.549727757757,-0.4567095814,0.0,Bad-Day-at-Black-Rock,,"[u'Crime', u'Drama', u'Mystery', u'Thriller', u'Western']",1955.0,0,0
0.461288749139,-1.06337806386,-0.0059666144059,1.0,Bad-Dreams,"$9,797,098","[u'Horror', u'Thriller']",1988.0,1,1
-0.928838343851,-0.705741445796,-0.00691466804015,3.0,Bad-Lieutenan,"$2,000,022","[u'Crime', u'Drama', u'Thriller']",1992.0,1,1
-0.0590921876713,-1.72053273686,0.764994838995,1.0,Bad-Santa,"$17,664,973","[u'Comedy', u'Crime', u'Drama']",2016.0,1,0
-0.0338997494212,0.488552799452,-0.468878868033,2.0,Bad-Teacher,"$100,292,856",[u'Comedy'],2011.0,0,1
0.715097295283,-1.06662148297,1.39434664143,1.0,Badlands,,"[u'Action', u'Adventure', u'Drama']",2015.0,0,1
1.11435796433,1.25607740783,-0.890360427244,2.0,Bamboozled,"$2,185,266","[u'Comedy', u'Drama', u'Music']",2000.0,0,1
-2.47489855748,-0.0545449611734,1.37301658672,3.0,Barry-Lyndon,,"[u'Adventure', u'Drama', u'History', u'War']",1975.0,0,1
-0.0991876055083,-1.28130496696,-0.249499708658,1.0,Barton-Fink,"$6,153,939","[u'Comedy', u'Drama', u'Thriller']",1991.0,1,1
-0.0744765416792,-0.308423094327,0.619629065229,3.0,Basic-Instinc,"$117,727,224","[u'Drama', u'Mystery', u'Thriller']",1992.0,0,0
0.0289088569167,-1.71300420508,1.35834935347,1.0,Basic,"$26,536,120","[u'Action', u'Crime', u'Drama', u'Mystery', u'Thriller']",2003.0,0,0
0.0628035187137,0.709018681474,0.893276593111,3.0,Basquia,"$2,961,991","[u'Biography', u'Drama']",1996.0,0,1
-1.09413685384,1.28862521481,-0.860481371039,0.0,Batman-2,"$251,188,924","[u'Action', u'Adventure']",1989.0,0,0
-1.14145049875,-0.226127606523,0.200031571248,3.0,Batman,"$251,188,924","[u'Action', u'Adventure']",1989.0,1,1
-1.07252243881,-0.0258864813346,-0.0709015187955,3.0,Battle-Los-Angeles,"$83,552,429","[u'Action', u'Sci-Fi']",2011.0,1,1
-0.053759921565,0.857329278722,-0.26549656859,0.0,"Battle-of-Algiers,-The","$55,908","[u'Drama', u'War']",1966.0,1,1
0.297870158706,-0.453775069206,0.842013444765,1.0,"Battle-of-Shaker-Heights,-The","$279,282","[u'Drama', u'Romance', u'Comedy']",2003.0,1,1
-0.639003157905,0.474587872722,0.533988752908,3.0,Bean,"$45,298,656","[u'Adventure', u'Comedy', u'Family']",1997.0,1,1
-1.67256699526,1.88361986148,-1.47190130429,0.0,Beasts-of-the-Southern-Wild,"$12,784,397","[u'Drama', u'Fantasy']",2012.0,0,0
-0.840326199464,0.164325244583,-0.863151608105,0.0,Beavis-and-Butt-head-Do-America,"$63,071,133","[u'Animation', u'Adventure', u'Comedy', u'Crime', u'Music']",1996.0,1,1
-0.530536675837,-1.80731932907,1.54993215095,1.0,Beginners,"$5,776,314","[u'Comedy', u'Drama', u'Romance']",2010.0,0,1
-0.297030057776,2.18687863891,-0.706327727345,0.0,Being-Human,,"[u'Comedy', u'Drama', u'Fantasy', u'Horror']",2008.0,0,0
-0.344492181072,-0.565043119006,-0.504689871604,3.0,Being-John-Malkovic,"$22,858,926","[u'Comedy', u'Drama', u'Fantasy']",1999.0,1,1
-0.252377049195,1.92937369302,0.236125053324,0.0,Being-There,,"[u'Comedy', u'Drama']",1979.0,1,1
0.0211008328137,-0.94416921362,0.919178479357,1.0,"Believer,-The","$406,035",[u'Drama'],2001.0,1,1
3.03025070418,-1.68377671031,0.238877398301,1.0,Beloved,"$22,843,047","[u'Drama', u'History', u'Horror']",1998.0,1,1
1.01243188123,-1.06600173267,1.87629766695,1.0,Benny-&-Joon,"$23,202,734","[u'Comedy', u'Drama', u'Romance']",1993.0,1,1
-0.332262801513,2.78295009355,-2.56122410879,0.0,"Best-Exotic-Marigold-Hotel,-The","$46,377,022","[u'Comedy', u'Drama']",2011.0,1,1
1.76697958569,-0.0536112057884,-0.212450818817,2.0,"Big-Blue,-The","$3,500,000","[u'Adventure', u'Drama', u'Sport']",1988.0,0,1
-1.08707852458,-0.132258860423,-0.134513311085,3.0,Big-Fis,"$66,257,002","[u'Adventure', u'Drama', u'Fantasy']",2003.0,1,1
-1.43747758935,0.631753789253,-0.0829186212588,3.0,"Big-Lebowski,-The","$17,439,163","[u'Comedy', u'Crime', u'Mystery']",1998.0,1,0
-0.68698979166,0.579425740775,-0.393573074007,0.0,"Big-White,-The",,"[u'Comedy', u'Crime', u'Drama']",2005.0,1,1
-0.0749667400777,0.499243704886,0.865767325989,3.0,Big,"$114,968,774","[u'Comedy', u'Drama', u'Family', u'Fantasy', u'Romance']",1988.0,1,1
-0.765886467958,0.309024122422,0.217555984662,3.0,"Birds,-The",,"[u'Drama', u'Horror', u'Mystery', u'Romance']",1963.0,0,0
0.327988970337,-0.746860654014,0.595870168525,1.0,Birthday-Gir,"$4,919,896","[u'Comedy', u'Crime', u'Thriller']",2001.0,0,0
-0.496923729814,0.173307545634,-0.651023489676,3.0,"Black-Dahlia,-The","$22,518,325","[u'Crime', u'Drama', u'Mystery', u'Thriller']",2006.0,1,1
0.486944895833,-0.0940107523931,-0.461232729191,2.0,Black-Rain,"$45,645,204","[u'Action', u'Crime', u'Thriller']",1989.0,1,1
-2.01270658684,1.26396403157,-1.07355205761,0.0,Black-Snake-Moan,"$9,396,487","[u'Drama', u'Music']",2006.0,1,1
0.876545847247,-1.75579453415,0.226717579712,1.0,Black-Swan,"$106,952,327","[u'Drama', u'Thriller']",2010.0,0,0
1.3106256979,-1.22387733579,1.7356558155,1.0,Blade-Runner,"$27,000,000","[u'Sci-Fi', u'Thriller']",1982.0,0,1
-0.53943445469,0.351978737947,1.3886177704,3.0,Blade-Trinity,"$52,397,389","[u'Action', u'Adventure', u'Horror', u'Sci-Fi', u'Thriller']",2004.0,0,1
0.506419727821,0.730041467784,0.527076728854,3.0,Blade,"$70,001,065","[u'Action', u'Horror']",1998.0,1,1
0.552994482229,0.251530408651,-1.12707517236,2.0,"Blind-Side,-The","$255,950,375","[u'Biography', u'Drama', u'Sport']",2009.0,1,1
-0.604051559567,1.18085724576,-0.16512315064,0.0,"Bling-Ring,-The","$5,841,046","[u'Biography', u'Crime', u'Drama']",2013.0,0,0
0.00445437058507,-0.959378182269,0.785931959645,1.0,Blood-and-Wine,"$1,075,288","[u'Crime', u'Drama', u'Thriller']",1996.0,0,0
-0.616087078277,1.09398183325,-0.392879184374,0.0,Blood-Simple,"$2,150,000","[u'Crime', u'Drama', u'Thriller']",1984.0,0,0
-0.271604013644,-0.0350401648823,0.0994101292346,3.0,Blow,"$52,937,130","[u'Biography', u'Crime', u'Drama']",2001.0,0,0
-0.0449505947271,-0.0418645380997,0.0465474658622,3.0,Blue-Valentine,"$9,701,559","[u'Drama', u'Romance']",2010.0,0,0
0.463684631953,-1.61106558554,1.05512701447,1.0,Blue-Velve,"$8,551,228","[u'Drama', u'Mystery', u'Thriller']",1986.0,1,1
0.689665653147,-0.0730052917799,-0.942297964184,2.0,"Bodies,-Rest-&-Motion","$764,083",[u'Drama'],1993.0,1,1
-0.0877832937406,-0.219556870147,-0.745750939827,2.0,Body-Hea,,"[u'Crime', u'Drama', u'Romance', u'Thriller']",1981.0,1,0
0.0311068329518,-0.374215748988,-0.0341327663367,3.0,Body-of-Evidence,"$13,275,426","[u'Drama', u'Thriller']",1993.0,1,1
-0.792394557145,0.0873617164886,0.203923959504,3.0,Bodyguard,"$121,945,720","[u'Action', u'Drama', u'Music', u'Romance']",1992.0,0,1
1.23116094809,-1.66309134854,-0.0321892074644,1.0,Bonfire-of-the-Vanities,"$15,691,192","[u'Comedy', u'Drama', u'Romance']",1990.0,1,1
0.303377698464,-0.940594552923,0.567367181041,1.0,Bonnie-and-Clyde,,"[u'Action', u'Biography', u'Crime', u'Drama']",1967.0,0,0
0.54661663436,0.927816188686,-1.57853530791,2.0,Boogie-Nights,"$26,384,919",[u'Drama'],1997.0,0,1
2.22301650666,0.86483288863,-1.4290063912,2.0,"Book-of-Eli,-The","$94,822,707","[u'Action', u'Adventure', u'Drama', u'Thriller']",2010.0,1,1
-0.27592377476,-0.331682099793,-0.708129368313,2.0,"Boondock-Saints,-The",,"[u'Action', u'Crime', u'Thriller']",1999.0,1,0
0.315445845164,0.1062565148,-0.0673294165962,2.0,Boondock-Saints-2-All-Saints-Day,"$10,269,307","[u'Action', u'Crime', u'Thriller']",2009.0,1,0
-0.618222848728,-0.975380018537,-0.367678356466,3.0,Bound,"$3,798,532","[u'Crime', u'Romance', u'Thriller']",1996.0,1,0
-0.681720959795,0.964174352238,0.158758337151,3.0,"Bounty-Hunter,-The",,[u'Action'],2011.0,1,1
-0.675033639317,-0.0875792481569,0.012073847366,3.0,"Bourne-Identity,-The","$121,468,960","[u'Action', u'Mystery', u'Thriller']",2002.0,1,1
-0.414958382205,0.475613564011,-0.538631943526,0.0,"Bourne-Supremacy,-The","$176,049,130","[u'Action', u'Mystery', u'Thriller']",2004.0,1,0
-0.104293493208,1.18326848727,-0.393928863855,0.0,"Bourne-Ultimatum,-The","$227,137,090","[u'Action', u'Mystery', u'Thriller']",2007.0,0,0
1.05514178696,0.0439938402325,-0.100659190166,2.0,"Box,-The","$15,045,676","[u'Drama', u'Fantasy', u'Mystery', u'Thriller']",2009.0,0,1
0.965591469396,-0.327999167392,0.966612132208,1.0,Bravehear,"$75,600,000","[u'Biography', u'Drama', u'History', u'War']",1995.0,0,1
1.32356371619,-0.544294509679,1.36870528989,1.0,Break,,[u'Horror'],2009.0,0,1
-0.021373467762,-0.604375486127,0.838455565307,1.0,Breakdown,"$50,129,186","[u'Action', u'Crime', u'Drama', u'Mystery', u'Thriller']",1997.0,1,1
2.12378318183,-0.760530073885,-1.1704190338,2.0,"Breakfast-Club,-The","$38,100,000","[u'Comedy', u'Drama']",1985.0,1,0
-1.34450654416,0.597264770405,-1.30514154201,0.0,Breaking-Away,,"[u'Comedy', u'Drama', u'Romance', u'Sport']",1979.0,1,1
0.283305924603,-1.19821411759,0.687892351814,1.0,Brick,"$234,903,076","[u'Adventure', u'Family', u'Fantasy']",2013.0,1,1
1.39851450168,-1.05065758904,-0.737167868728,2.0,Bridesmaids,"$169,076,745","[u'Comedy', u'Romance']",2011.0,1,1
0.120010592535,0.506737381642,0.140700567264,3.0,Bringing-Out-the-Dead,"$16,640,210","[u'Drama', u'Thriller']",1999.0,1,1
-0.279225372039,0.373373248421,0.0890929034559,3.0,Broken-Arrow,"$70,450,000","[u'Action', u'Crime', u'Thriller']",1996.0,0,1
0.508140752292,-0.413845429601,-0.914875435592,2.0,Broken-Embraces,"$5,009,119","[u'Drama', u'Romance', u'Thriller']",2009.0,1,1
-0.736339517542,-0.255814961132,-0.552669115449,3.0,"Brothers-Bloom,-The","$3,519,627","[u'Adventure', u'Comedy', u'Drama', u'Romance']",2008.0,0,0
0.0648381269172,1.28339678456,-2.06009654794,0.0,Bruce-Almighty,"$242,589,580","[u'Comedy', u'Drama', u'Fantasy']",2003.0,1,1
0.193173310151,-0.873976574751,1.20373518559,1.0,Bull-Durha,"$50,888,729","[u'Comedy', u'Romance', u'Sport']",1988.0,0,1
-1.81663818734,1.66062968783,-1.05562742369,0.0,Buried,"$1,028,658","[u'Drama', u'Mystery', u'Thriller']",2010.0,1,1
0.242279862175,-0.903902875516,0.865510281793,1.0,Burlesque,"$39,440,655","[u'Drama', u'Music', u'Musical', u'Romance']",2010.0,0,1
-0.15927144254,0.34062145674,-0.751997849938,2.0,Burn-After-Reading,"$60,338,891","[u'Comedy', u'Drama']",2008.0,0,0
1.30950905261,-1.1981412581,0.0204462812466,1.0,Burning-Annie,,"[u'Comedy', u'Drama', u'Romance']",2004.0,1,1
-0.317003796519,0.586786477041,0.636457345628,3.0,"Butterfly-Effect,-The","$23,947","[u'Sci-Fi', u'Thriller']",2004.0,0,1
0.757710917315,0.729335770793,-0.924711660105,2.0,Cable-Guy,"$60,154,431","[u'Comedy', u'Drama', u'Thriller']",1996.0,0,1
